;Subject;ProlificNo;Age;Sex;check.RESP;BlockCondition;RESP_LTM;CRESP_LTM;TypeLTM;TypeSTM;RESP1;RESP2;RESP3;RESP4;RESP5;RESP6;CRESP1;CRESP2;CRESP3;CRESP4;nWords
3910;1709;5ca3e355c0173b001222f915;33;mężczyzna;t;long;dab;dab;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3911;1709;5ca3e355c0173b001222f915;33;mężczyzna;t;long;lir;lir;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3912;1709;5ca3e355c0173b001222f915;33;mężczyzna;t;long;x;platyna;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3913;1709;5ca3e355c0173b001222f915;33;mężczyzna;t;long;lilia;lilia;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3914;1709;5ca3e355c0173b001222f915;33;mężczyzna;t;long;x;skrzypce;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3915;1709;5ca3e355c0173b001222f915;33;mężczyzna;t;long;x;siostra;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3916;1709;5ca3e355c0173b001222f915;33;mężczyzna;t;long;techno;techno;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3917;1709;5ca3e355c0173b001222f915;33;mężczyzna;t;long;x;koza;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3918;1709;5ca3e355c0173b001222f915;33;mężczyzna;t;long;x;zelki;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3919;1709;5ca3e355c0173b001222f915;33;mężczyzna;t;long;x;reka;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3920;1709;5ca3e355c0173b001222f915;33;mężczyzna;t;long;x;cebula;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3921;1709;5ca3e355c0173b001222f915;33;mężczyzna;t;short;;;;Related;turkus;rock;glowa;kalosze;NA;NA;turkus;rock;glowa;kalosze;4
3922;1709;5ca3e355c0173b001222f915;33;mężczyzna;t;short;;;;Unrelated;aluminium;babcia;x;x;;NA;aluminium;babcia;batonik;funt;5
3923;1709;5ca3e355c0173b001222f915;33;mężczyzna;t;short;;;;Unrelated;trojkat;kontrabas;x;x;NA;NA;trojkat;kontrabas;jodla;zyrafa;4
3924;1709;5ca3e355c0173b001222f915;33;mężczyzna;t;short;;;;Related;pietruszka;hryzantema;minotaur;x;NA;NA;pietruszka;chryzantema;minotaur;okon;4
3925;1709;5ca3e355c0173b001222f915;33;mężczyzna;t;short;babcia;babcia;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3926;1709;5ca3e355c0173b001222f915;33;mężczyzna;t;short;x;kalosze;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3927;1709;5ca3e355c0173b001222f915;33;mężczyzna;t;short;srebro;aluminium;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3928;1709;5ca3e355c0173b001222f915;33;mężczyzna;t;short;szafir;turkus;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3929;1709;5ca3e355c0173b001222f915;33;mężczyzna;t;short;okon;okon;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3930;1709;5ca3e355c0173b001222f915;33;mężczyzna;t;short;x;zyrafa;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3931;1709;5ca3e355c0173b001222f915;33;mężczyzna;t;short;x;funt;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
